IdentifierObPropId,IdentifierFips,IdentifierApn,IdentifierApnOrig,IdentifierAttomId,LotDepth,LotFrontage,LotLotsize1,LotLotsize2,LotPooltype,AreaCountrysecsubd,AreaCountyuse1,AreaMuncode,AreaMunname,AreaSubdname,AreaSubdtractnum,AreaTaxcodearea,AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,LocationAccuracy,LocationElevation,LocationLatitude,LocationLongitude,LocationDistance,LocationGeoid,SummaryAbsenteeInd,SummaryPropclass,SummaryPropsubtype,SummaryProptype,SummaryYearbuilt,SummaryPropLandUse,SummaryPropIndicator,SummaryLegal1,UtilitiesHeatingtype,BuildingSizeBldgsize,BuildingSizeGrosssize,BuildingSizeGrosssizeadjusted,BuildingSizeGroundfloorsize,BuildingSizeLivingsize,BuildingSizeSsizeInd,BuildingSizeUniversalsize,BuildingRoomsBathfixtures,BuildingRoomsBaths1qtr,BuildingRoomsBaths3qtr,BuildingRoomsBathscalc,BuildingRoomsBathsfull,BuildingRoomsBathshalf,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingRoomsRoomsTotal,BuildingInteriorBsmtsize,BuildingInteriorFplccount,BuildingConstructionFoundationtype,BuildingConstructionRoofcover,BuildingConstructionWallType,BuildingParkingPrkgSize,BuildingSummaryArchStyle,BuildingSummaryBldgsNum,BuildingSummaryBldgType,BuildingSummaryImprType,BuildingSummaryLevels,BuildingSummaryMobileHomeInd,BuildingSummaryStoryDesc,BuildingSummaryUnitsCount,BuildingSummaryYearbuilteffective,VintageLastModified,VintagePubDate,AvmAmountScr,AvmAmountValue,AvmAmountHigh,AvmAmountLow,AvmAmountValueRange,AvmAVMChangeAvmlastmonthvalue,AvmAVMChangeAvmamountchange,AvmAVMChangeAvmpercentchange,AvmCalculationsPerSizeUnit,AvmCalculationsRatioTaxAmt,AvmCalculationsRatioTaxValue,AvmCalculationsMonthlyChgPct,AvmCalculationsMonthlyChgValue,AvmCalculationsRangePctOfValue,AvmConditionAvmpoorlow,AvmConditionAvmpoorhigh,AavmConditionAvmpoorscore,AvmConditionAvmgoodlow,AvmConditionAvmgoodhigh,AvmConditionAvmgoodscore,AvmConditionAvmexcellentlow,AvmConditionAvmexcellenthigh,AvmConditionAvmexcellentscore,SaleAmountSaleamt,SaleAmountSaledisclosuretype,SaleCalculationPriceperbed,SaleCalculationPricepersizeunit,AssessmentAppraisedApprimprvalue,AssessmentAppraisedApprlandvalue,AssessmentAppraisedApprttlvalue,AssessmentAssessedAssdimprpersizeunit,AssessmentAssessedAssdimprvalue,AssessmentAssessedAssdlandpersizeunit,AssessmentAssessedAssdlandvalue,AssessmentAssessedAssdttlpersizeunit,AssessmentAssessedAssdttlvalue,AssessmentCalculationsCalcimprind,AssessmentCalculationsCalcimprpersizeunit,AssessmentCalculationsCalcimprvalue,AssessmentCalculationsCalclandind,AssessmentCalculationsCalclandpersizeunit,AssessmentCalculationsCalclandvalue,AssessmentCalculationsCalcttlind,AssessmentCalculationsCalcttlvalue,AssessmentCalculationsCalcvaluepersizeunit,AssessmentMarketMktimprvalue,AssessmentMarketMktlandvalue,AssessmentMarketMktttlvalue,AssessmentTaxTaxamt,AssessmentTaxTaxpersizeunit,AssessmentTaxTSaxyear
24656895806085,06085,50305041,50305041,246568958,0,0,0.7538,32835,NONE,Santa Clara County,69,SC,SANTA CLARA,BORDI,0,63113,US,CA,16390 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16390 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.271255,-122.101901,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,800000,0,0,0,0,0,0,0.0,0,2.69,88310,0.0,88310,ASSESSED VALUE,0.0,0,ASSESSED VALUE,2.69,88310,ASSESSED VALUE,88310,0.0,0,0,0,1110.72,0.0,2018
24656895806085,06085,50305041,50305041,246568958,0,0,0.7538,32835,NONE,Santa Clara County,69,SC,SANTA CLARA,BORDI,0,63113,US,CA,16390 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16390 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.271255,-122.101901,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,800000,0,0,0,0,0,0,0.0,0,2.69,88310,0.0,88310,ASSESSED VALUE,0.0,0,ASSESSED VALUE,2.69,88310,ASSESSED VALUE,88310,0.0,0,0,0,1110.72,0.0,2018
4050882806085,06085,50305012,50305012,40508828,300,100,0.6887,30000,NONE,Santa Clara County,01,SC,SANTA CLARA,BORDI SUB/STEVENS CRK,0,63113,US,CA,16500 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16500 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.271970,-122.104006,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1948,SFR,10,LOT 20,,1185,1185,1185,1185,1185,LIVING SQFT ,1185,0,0,0,1.0,0,0,1.0,2,4,0,1,,,,250,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1950,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,132500,0,66250,112,0,0,0,259.69,307728,15.39,461601,649.22,769329,ASSESSED VALUE,259.69,307728,ASSESSED VALUE,25.64,461601,ASSESSED VALUE,769329,649.22,0,0,0,9429.78,7.96,2018
15676910006085,06085,35116012,35116012,156769100,0,0,112.6828,4908461,NONE,Santa Clara County,96,SC,SANTA CLARA,,0,63044,US,CA,16530 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16530 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.272288,-122.104319,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Exempt,RESIDENTIAL,FOREST,0,FOREST,90,,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,48641,0.03,140805,0.0,189446,ASSESSED VALUE,0.0,48641,ASSESSED VALUE,0.04,140805,ASSESSED VALUE,189446,0.0,0,0,0,2916.74,0.0,2018
4610295206085,06085,35116013,35116013,46102952,0,0,2.373,103370,NONE,Santa Clara County,01,SC,SANTA CLARA,,0,63044,US,CA,16531 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16531 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.272301,-122.104331,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1930,SFR,10,TWP 07S RGE 02W SEC 32 QTR SW4,,1127,1127,1127,1127,1127,LIVING SQFT ,1127,0,0,0,1.0,0,0,1.0,2,5,0,0,,,,866,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1930,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,115.2,129829,6.15,636187,679.69,766016,ASSESSED VALUE,115.2,129829,ASSESSED VALUE,7.41,636187,ASSESSED VALUE,766016,679.69,0,0,0,9400.28,8.34,2018
14706676706085,06085,50305011,50305011,147066767,315,77,0.5568,24255,NONE,Santa Clara County,01,SC,SANTA CLARA,BORDI,0,63113,US,CA,16790 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16790 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.275199,-122.107349,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1940,SFR,10,LOT 19,,1096,1096,1096,1096,1096,LIVING SQFT ,1096,0,0,0,1.0,0,0,1.0,3,6,0,1,,,,0,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1948,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,750000,0,250000,684,0,0,0,221.17,242406,23.32,565618,737.25,808024,ASSESSED VALUE,221.17,242406,ASSESSED VALUE,33.31,565618,ASSESSED VALUE,808024,737.25,0,0,0,9881.56,9.02,2018
24926744106085,06085,98439012,98439012,249267441,0,0,0.0,0,NONE,Santa Clara County,74,SC,SANTA CLARA,,0,63113,US,CA,16891 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"16891 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.277065,-122.110647,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Exempt,RESIDENTIAL,PUBLIC (NEC),0,PUBLIC (NEC),90,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,33239,0.0,22159,0.0,55398,ASSESSED VALUE,0.0,33239,ASSESSED VALUE,0.0,22159,ASSESSED VALUE,55398,0.0,0,0,0,659.76,0.0,2018
24121336306085,06085,50305014,50305014,241213363,288,100,0.6612,28800,NONE,Santa Clara County,96,SC,SANTA CLARA,BORDI,0,63113,US,CA,16890 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaExt,"16890 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Extrapolate,0.0,37.277078,-122.110668,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Exempt,RESIDENTIAL,FOREST,1900,FOREST,90,LOT 22,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,1,1900,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,385000,0,0,0,0,0,0,0.0,0,4.22,121469,0.0,121469,ASSESSED VALUE,0.0,0,ASSESSED VALUE,4.22,121469,ASSESSED VALUE,121469,0.0,0,0,0,1811.24,0.0,2018
24121336306085,06085,50305014,50305014,241213363,288,100,0.6612,28800,NONE,Santa Clara County,96,SC,SANTA CLARA,BORDI,0,63113,US,CA,16890 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaExt,"16890 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Extrapolate,0.0,37.277078,-122.110668,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",OWNER OCCUPIED,Exempt,RESIDENTIAL,FOREST,1900,FOREST,90,LOT 22,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,1,1900,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,385000,0,0,0,0,0,0,0.0,0,4.22,121469,0.0,121469,ASSESSED VALUE,0.0,0,ASSESSED VALUE,4.22,121469,ASSESSED VALUE,121469,0.0,0,0,0,1811.24,0.0,2018
24121209406085,06085,35127003,35127003,241212094,0,0,40.0,1742400,NONE,Santa Clara County,96,SC,SANTA CLARA,,0,63044,US,CA,17005 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17005 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.277146,-122.110853,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Exempt,RESIDENTIAL,FOREST,0,FOREST,90,,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0,0.0,0,0,0,0.0,0.0,0
24121209406085,06085,35127003,35127003,241212094,0,0,40.0,1742400,NONE,Santa Clara County,96,SC,SANTA CLARA,,0,63044,US,CA,17005 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17005 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.277146,-122.110853,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Exempt,RESIDENTIAL,FOREST,0,FOREST,90,,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0,0.0,0,0,0,0.0,0.0,0
24121209406085,06085,35127003,35127003,241212094,0,0,40.0,1742400,NONE,Santa Clara County,96,SC,SANTA CLARA,,0,63044,US,CA,17005 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17005 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.277146,-122.110853,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Exempt,RESIDENTIAL,FOREST,0,FOREST,90,,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0,0.0,0,0,0,0.0,0.0,0
24121209406085,06085,35127003,35127003,241212094,0,0,40.0,1742400,NONE,Santa Clara County,96,SC,SANTA CLARA,,0,63044,US,CA,17005 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17005 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.277146,-122.110853,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Exempt,RESIDENTIAL,FOREST,0,FOREST,90,,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0,0.0,0,0,0,0.0,0.0,0
5107296306085,06085,35116020,35116020,51072963,0,0,48.0248,2091962,NONE,Santa Clara County,96,SC,SANTA CLARA,,0,63044,US,CA,17251 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17251 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.278187,-122.112115,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Exempt,RESIDENTIAL,FOREST,0,FOREST,90,MAP J6 851,,0,0,0,0,0,LIVING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,38359,0.33,696970,0.0,735329,ASSESSED VALUE,0.0,38359,ASSESSED VALUE,0.35,696970,ASSESSED VALUE,735329,0.0,0,0,0,9224.28,0.0,2015
15560105906085,06085,35126002,35126002,155601059,1496,975,33.4848,1458600,NONE,Santa Clara County,01,SC,SANTA CLARA,,0,63044,US,CA,17281 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17281 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.279037,-122.114629,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,RESIDENTIAL,SFR,1978,SFR,10,LOT A,,1831,1831,1831,1831,1831,LIVING SQFT ,1831,0,0,0,2.0,0,0,2.0,3,6,0,1,,,,480,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1979,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0,0.0,0,0,0,0.0,0.0,0
15560106206085,06085,35127005,35127005,155601062,0,0,9.7449,424490,NONE,Santa Clara County,69,SC,SANTA CLARA,,0,63044,US,CA,17288 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17288 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.279044,-122.115287,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,LOT B,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.33,139609,0.0,139609,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.33,139609,ASSESSED VALUE,139609,0.0,0,0,0,2120.88,0.0,2018
15560106206085,06085,35127005,35127005,155601062,0,0,9.7449,424490,NONE,Santa Clara County,69,SC,SANTA CLARA,,0,63044,US,CA,17288 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17288 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.279044,-122.115287,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,LOT B,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0.0,0,0.33,139609,0.0,139609,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.33,139609,ASSESSED VALUE,139609,0.0,0,0,0,2120.88,0.0,2018
15676909706085,06085,35115024,35115024,156769097,0,0,2.2012,95883,NONE,Santa Clara County,01,SC,SANTA CLARA,,0,63044,US,CA,17294 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17294 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.279085,-122.115630,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95014",OWNER OCCUPIED,Single Family Residence / Townhouse,RESIDENTIAL,SFR,1973,SFR,10,LOT B,,676,676,676,676,676,LIVING SQFT ,676,0,0,0,1.5,0,0,1.5,2,4,0,0,,,,0,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1973,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,223.95,151390,3.07,294386,659.43,445776,ASSESSED VALUE,223.95,151390,ASSESSED VALUE,4.65,294386,ASSESSED VALUE,445776,659.43,0,0,0,5654.78,8.37,2018
15560106006085,06085,35126004,35126004,155601060,0,0,31.69,1380416,NONE,Santa Clara County,01,SC,SANTA CLARA,,0,63044,US,CA,17287 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17287 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.279306,-122.115201,0.0,"CO06085, CS0693660, DB0614430, DB0635910, SB0000070016, SB0000135802, SB0000135803, SB0000135804, SB0000135805, ZI95014",ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,RESIDENTIAL,SFR,1972,SFR,10,MAP 253 PG 34 LOT B,,1962,1962,1962,1962,1962,LIVING SQFT ,1962,0,0,0,2.0,0,0,2.0,3,5,0,1,,,,480,,1,TYPE UNKNOWN,RESIDENTIAL,1, ,TYPE UNKNOWN,1,1975,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,1500000,0,500000,765,0,0,0,0.0,0,0.0,0,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0.0,0,ASSESSED VALUE,0,0.0,0,0,0,0.0,0.0,0
24121206006085,06085,35115004,35115004,241212060,94,74,0.15,6534,NONE,Santa Clara County,69,SC,SANTA CLARA,,0,63044,US,CA,17300 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17300 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.280373,-122.117762,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,15000,0,0,0,0,0,0,0.0,0,2.3,15000,0.0,15000,ASSESSED VALUE,0.0,0,ASSESSED VALUE,2.3,15000,ASSESSED VALUE,15000,0.0,0,0,0,596.46,0.0,2018
24121206006085,06085,35115004,35115004,241212060,94,74,0.15,6534,NONE,Santa Clara County,69,SC,SANTA CLARA,,0,63044,US,CA,17300 STEVENS CANYON RD,"CUPERTINO, CA 95014",Cupertino,ExaStr,"17300 STEVENS CANYON RD, CUPERTINO, CA 95014",95014,Street,0.0,37.280373,-122.117762,0.0,"CO06085, CS0693660, DB0614430, DB0635910, ZI95014",OWNER OCCUPIED,Vacant,RESIDENTIAL,VACANT LAND (NEC),0,VACANT LAND (NEC),80,,,0,0,0,0,0,BUILDING SQFT ,0,0,0,0,0.0,0,0,0.0,0,0,0,0,,,,0,,0,TYPE UNKNOWN,RESIDENTIAL,0, ,TYPE UNKNOWN,0,0,2018-1-24,2018-2-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,2.5,15000,0,0,0,0,0,0,0.0,0,2.3,15000,0.0,15000,ASSESSED VALUE,0.0,0,ASSESSED VALUE,2.3,15000,ASSESSED VALUE,15000,0.0,0,0,0,596.46,0.0,2018
